sale_id,sale_date,product,category,unit_price,quantity,total_amount,region,payment_method,sales_rep
3349,2025-05-25 20:40:00,Air Fryer,Appliances,5951.39,2,11902.78,West,Cash,Anjali
3346,2025-05-25 21:48:00,Coffee Maker,Appliances,3531.98,1,3531.98,North,Cash,Diya
3382,2025-05-26 09:33:00,Smartwatch,Electronics,5406.68,1,5406.68,South,Cash,Rohan
3372,2025-05-26 09:38:00,Microwave Oven,Appliances,8655.95,1,8655.95,South,Cash,Aarav
3381,2025-05-26 10:51:00,Headphones,Electronics,2057.06,3,6171.18,East,Debit Card,Diya
3385,2025-05-26 11:23:00,Coffee Maker,Appliances,3439.3,2,6878.6,South,Debit Card,Karan
3378,2025-05-26 11:32:00,Air Fryer,Appliances,6776.48,2,13552.96,South,Debit Card,Diya
3384,2025-05-26 12:27:00,Headphones,Electronics,1999.83,3,5999.49,West,Cash,Karan
3379,2025-05-26 14:01:00,Smartphone,Electronics,26562.09,1,26562.09,South,UPI,Aarav
3371,2025-05-26 14:11:00,Air Fryer,Appliances,6880.19,1,6880.19,West,Cash,Diya
3368,2025-05-26 14:12:00,Office Chair,Furniture,7430.52,1,7430.52,North,Credit Card,Rohan
3369,2025-05-26 15:30:00,Study Table,Furniture,5631.32,1,5631.32,North,Credit Card,Vikram
3375,2025-05-26 15:50:00,Study Table,Furniture,5900.44,2,11800.88,West,Net Banking,Anjali
3376,2025-05-26 16:45:00,Office Chair,Furniture,7197.98,1,7197.98,East,Net Banking,Sneha
3383,2025-05-26 17:33:00,Coffee Maker,Appliances,3220.26,1,3220.26,West,Cash,Anjali
3373,2025-05-26 17:33:00,Office Chair,Furniture,7291.48,1,7291.48,East,Cash,Rohan
3370,2025-05-26 18:17:00,Running Shoes,Fashion,3425.0,1,3425.0,South,UPI,Karan
3380,2025-05-26 19:14:00,Laptop,Electronics,51215.37,1,51215.37,South,UPI,Priya
3377,2025-05-26 19:21:00,Microwave Oven,Appliances,9168.39,1,9168.39,West,Debit Card,Sneha
3374,2025-05-26 21:58:00,Pen Pack,Stationery,92.74,1,92.74,West,Cash,Aarav
3388,2025-05-27 10:33:00,Laptop,Electronics,53648.72,1,53648.72,South,Cash,Karan
3390,2025-05-27 10:42:00,Air Fryer,Appliances,6463.16,2,12926.32,West,Credit Card,Rohan
3396,2025-05-27 11:09:00,Notebook Set,Stationery,271.3,1,271.3,South,Cash,Rohan
3398,2025-05-27 11:20:00,T-Shirt,Fashion,808.11,1,808.11,East,Credit Card,Priya
3394,2025-05-27 11:45:00,Microwave Oven,Appliances,7823.82,1,7823.82,West,UPI,Anjali
3386,2025-05-27 11:45:00,Smartphone,Electronics,25129.14,3,75387.42,North,Credit Card,Priya
3387,2025-05-27 11:56:00,Notebook Set,Stationery,228.15,1,228.15,North,Debit Card,Diya
3395,2025-05-27 12:28:00,Headphones,Electronics,1825.33,2,3650.66,South,Net Banking,Rohan
3391,2025-05-27 13:47:00,Pen Pack,Stationery,97.0,1,97.0,East,Net Banking,Karan
3399,2025-05-27 15:07:00,Study Table,Furniture,5561.54,1,5561.54,West,Cash,Anjali
3389,2025-05-27 16:22:00,Running Shoes,Fashion,2982.5,2,5965.0,North,Net Banking,Rohan
3392,2025-05-27 18:02:00,Running Shoes,Fashion,2966.83,1,2966.83,East,Credit Card,Diya
3397,2025-05-27 19:54:00,Smartphone,Electronics,26164.03,3,78492.09,North,Debit Card,Priya
3393,2025-05-27 20:29:00,T-Shirt,Fashion,850.67,3,2552.01,West,Net Banking,Priya
3406,2025-05-28 09:16:00,T-Shirt,Fashion,750.15,1,750.15,West,Net Banking,Anjali
3400,2025-05-28 09:36:00,Headphones,Electronics,2123.3,1,2123.3,East,Debit Card,Karan
3408,2025-05-28 09:51:00,Headphones,Electronics,1894.72,2,3789.44,North,Credit Card,Aarav
3405,2025-05-28 10:08:00,Laptop,Electronics,58435.53,3,175306.59,East,Cash,Aarav
3410,2025-05-28 11:13:00,Smartphone,Electronics,24801.07,1,24801.07,North,UPI,Rohan
3403,2025-05-28 12:42:00,Running Shoes,Fashion,2924.72,1,2924.72,West,Net Banking,Anjali
3404,2025-05-28 14:08:00,Microwave Oven,Appliances,7841.27,1,7841.27,South,Credit Card,Rohan
3414,2025-05-28 15:03:00,Smartphone,Electronics,25543.49,1,25543.49,South,Credit Card,Diya
3409,2025-05-28 15:41:00,Office Chair,Furniture,8216.98,1,8216.98,North,Net Banking,Sneha
3402,2025-05-28 16:00:00,Backpack,Fashion,1916.95,3,5750.85,South,Net Banking,Rohan
3413,2025-05-28 16:05:00,Pen Pack,Stationery,90.1,1,90.1,South,Net Banking,Anjali
3407,2025-05-28 16:22:00,T-Shirt,Fashion,800.55,3,2401.65,South,Debit Card,Sneha
3401,2025-05-28 18:45:00,Backpack,Fashion,1911.87,3,5735.61,North,Credit Card,Anjali
3412,2025-05-28 20:32:00,Office Chair,Furniture,7048.26,1,7048.26,South,UPI,Priya
3411,2025-05-28 20:37:00,Coffee Maker,Appliances,3554.03,3,10662.09,East,UPI,Diya
3417,2025-05-29 09:07:00,Bookshelf,Furniture,3683.6,4,14734.4,North,Cash,Rohan
3419,2025-05-29 09:18:00,Pen Pack,Stationery,102.46,2,204.92,South,Cash,Vikram
3422,2025-05-29 09:36:00,Coffee Maker,Appliances,3517.37,4,14069.48,East,Credit Card,Rohan
3425,2025-05-29 09:49:00,Headphones,Electronics,2111.69,2,4223.38,North,Credit Card,Anjali
3421,2025-05-29 10:05:00,Headphones,Electronics,2105.74,1,2105.74,East,UPI,Vikram
3420,2025-05-29 11:29:00,Study Table,Furniture,5179.24,1,5179.24,East,Net Banking,Diya
3428,2025-05-29 11:30:00,Pen Pack,Stationery,104.85,1,104.85,North,Cash,Diya
3427,2025-05-29 12:54:00,Bookshelf,Furniture,3845.56,4,15382.24,North,Debit Card,Diya
3426,2025-05-29 14:35:00,Smartphone,Electronics,23209.4,1,23209.4,East,Net Banking,Sneha
3418,2025-05-29 17:48:00,Microwave Oven,Appliances,8233.0,2,16466.0,West,Credit Card,Priya
3423,2025-05-29 18:12:00,Backpack,Fashion,1723.22,1,1723.22,East,Debit Card,Vikram
3416,2025-05-29 19:05:00,Laptop,Electronics,50766.83,3,152300.49,North,UPI,Vikram
3415,2025-05-29 20:29:00,Headphones,Electronics,1847.23,2,3694.46,West,Cash,Rohan
3424,2025-05-29 20:41:00,Notebook Set,Stationery,264.55,3,793.65,North,Credit Card,Sneha
3436,2025-05-30 09:07:00,Notebook Set,Stationery,265.5,1,265.5,North,Net Banking,Aarav
3437,2025-05-30 10:02:00,Air Fryer,Appliances,6004.06,3,18012.18,South,UPI,Vikram
3441,2025-05-30 10:15:00,Smartwatch,Electronics,6010.04,1,6010.04,North,Cash,Priya
3440,2025-05-30 10:21:00,Headphones,Electronics,2037.1,3,6111.3,North,Cash,Diya
3445,2025-05-30 10:35:00,Backpack,Fashion,1711.35,1,1711.35,North,Debit Card,Priya
3447,2025-05-30 11:05:00,Notebook Set,Stationery,246.87,1,246.87,East,Net Banking,Diya
3435,2025-05-30 12:16:00,Study Table,Furniture,5263.55,3,15790.65,West,UPI,Rohan
3442,2025-05-30 13:23:00,Study Table,Furniture,5037.68,1,5037.68,East,Cash,Karan
3438,2025-05-30 13:48:00,T-Shirt,Fashion,756.78,1,756.78,North,Cash,Rohan
3430,2025-05-30 15:27:00,Running Shoes,Fashion,3340.06,5,16700.3,North,Cash,Priya
3429,2025-05-30 16:17:00,Backpack,Fashion,1678.3,1,1678.3,North,Credit Card,Aarav
3439,2025-05-30 17:06:00,Bookshelf,Furniture,4013.02,2,8026.04,East,Cash,Diya
3434,2025-05-30 18:04:00,Study Table,Furniture,5415.51,3,16246.53,East,Cash,Sneha
3433,2025-05-30 18:23:00,Laptop,Electronics,52246.67,1,52246.67,West,Cash,Anjali
3446,2025-05-30 18:25:00,Coffee Maker,Appliances,3712.56,3,11137.68,South,Cash,Karan
3444,2025-05-30 19:22:00,Headphones,Electronics,1939.57,3,5818.71,West,Cash,Vikram
3432,2025-05-30 19:40:00,Office Chair,Furniture,8179.37,1,8179.37,North,Credit Card,Karan
3431,2025-05-30 19:57:00,Headphones,Electronics,1850.59,1,1850.59,North,Debit Card,Sneha
3443,2025-05-30 20:12:00,Smartwatch,Electronics,6361.23,1,6361.23,North,UPI,Vikram
3460,2025-05-31 09:13:00,Notebook Set,Stationery,274.4,2,548.8,West,UPI,Anjali
3468,2025-05-31 09:26:00,Laptop,Electronics,58430.57,1,58430.57,West,Debit Card,Anjali
3461,2025-05-31 10:05:00,Notebook Set,Stationery,270.2,3,810.6,West,UPI,Rohan
3470,2025-05-31 11:32:00,Smartphone,Electronics,26323.05,2,52646.1,West,Net Banking,Karan
3457,2025-05-31 11:48:00,Running Shoes,Fashion,3245.45,1,3245.45,East,Cash,Rohan
3469,2025-05-31 12:24:00,Coffee Maker,Appliances,3215.59,3,9646.77,North,Debit Card,Vikram
3456,2025-05-31 12:31:00,Pen Pack,Stationery,97.64,1,97.64,East,UPI,Anjali
3467,2025-05-31 14:28:00,Backpack,Fashion,1973.83,5,9869.15,North,Net Banking,Rohan
3449,2025-05-31 14:40:00,Bookshelf,Furniture,3931.84,1,3931.84,North,UPI,Diya
3455,2025-05-31 15:24:00,Running Shoes,Fashion,3257.8,2,6515.6,East,UPI,Vikram
3448,2025-05-31 16:01:00,Smartwatch,Electronics,6396.83,2,12793.66,North,UPI,Karan
3450,2025-05-31 16:07:00,Laptop,Electronics,54416.25,1,54416.25,East,UPI,Aarav
3466,2025-05-31 16:56:00,T-Shirt,Fashion,742.12,3,2226.36,East,Net Banking,Priya
3454,2025-05-31 17:31:00,Pen Pack,Stationery,108.25,3,324.75,South,UPI,Priya
3451,2025-05-31 17:49:00,Microwave Oven,Appliances,8763.68,2,17527.36,North,Net Banking,Karan
3471,2025-05-31 17:57:00,Air Fryer,Appliances,6064.95,2,12129.9,South,Cash,Vikram
3465,2025-05-31 17:59:00,Notebook Set,Stationery,266.02,1,266.02,West,Debit Card,Karan
3463,2025-05-31 18:36:00,Smartwatch,Electronics,5843.25,2,11686.5,West,Credit Card,Diya
3458,2025-05-31 19:37:00,Smartwatch,Electronics,6284.36,5,31421.8,East,Net Banking,Diya
3452,2025-05-31 20:04:00,Backpack,Fashion,1621.09,1,1621.09,East,Credit Card,Aarav
3459,2025-05-31 20:52:00,Backpack,Fashion,1780.58,1,1780.58,East,Credit Card,Vikram
3464,2025-05-31 20:53:00,Smartphone,Electronics,27380.06,5,136900.3,East,Net Banking,Aarav
3453,2025-05-31 21:37:00,Office Chair,Furniture,7665.84,2,15331.68,East,Net Banking,Anjali
3462,2025-05-31 21:42:00,Coffee Maker,Appliances,3615.75,1,3615.75,East,UPI,Diya
3478,2025-06-01 09:09:00,T-Shirt,Fashion,769.98,1,769.98,East,UPI,Vikram
3491,2025-06-01 09:55:00,T-Shirt,Fashion,806.57,4,3226.28,West,Cash,Rohan
3481,2025-06-01 09:56:00,T-Shirt,Fashion,831.47,1,831.47,West,Credit Card,Karan
3483,2025-06-01 10:19:00,Bookshelf,Furniture,3617.64,3,10852.92,North,Credit Card,Diya
3487,2025-06-01 11:23:00,Air Fryer,Appliances,6929.08,1,6929.08,East,Debit Card,Anjali
3474,2025-06-01 11:31:00,Running Shoes,Fashion,3455.74,2,6911.48,East,Net Banking,Priya
3484,2025-06-01 12:22:00,Backpack,Fashion,1942.58,5,9712.9,South,Credit Card,Vikram
3473,2025-06-01 15:07:00,Pen Pack,Stationery,105.81,3,317.43,East,Cash,Aarav
3493,2025-06-01 15:16:00,Backpack,Fashion,1686.49,1,1686.49,West,Net Banking,Priya
3488,2025-06-01 15:20:00,Headphones,Electronics,1904.87,2,3809.74,North,Credit Card,Karan
3492,2025-06-01 15:33:00,Smartphone,Electronics,23857.49,1,23857.49,North,Credit Card,Sneha
3489,2025-06-01 15:54:00,Office Chair,Furniture,6792.38,2,13584.76,North,Cash,Anjali
3485,2025-06-01 15:57:00,Smartphone,Electronics,23663.24,1,23663.24,North,Debit Card,Rohan
3486,2025-06-01 17:32:00,Smartwatch,Electronics,5452.55,1,5452.55,North,Cash,Sneha
3472,2025-06-01 18:22:00,Coffee Maker,Appliances,3594.77,1,3594.77,South,UPI,Karan
3477,2025-06-01 18:27:00,Bookshelf,Furniture,4037.44,2,8074.88,North,Debit Card,Anjali
3494,2025-06-01 18:35:00,Microwave Oven,Appliances,9307.93,1,9307.93,West,Debit Card,Vikram
3479,2025-06-01 18:48:00,Headphones,Electronics,1863.92,4,7455.68,South,Cash,Karan
3480,2025-06-01 18:50:00,T-Shirt,Fashion,807.47,1,807.47,South,Debit Card,Vikram
3476,2025-06-01 18:59:00,Headphones,Electronics,1917.14,1,1917.14,West,Debit Card,Vikram
3490,2025-06-01 21:33:00,Pen Pack,Stationery,108.23,2,216.46,South,Debit Card,Aarav
3482,2025-06-01 21:33:00,Bookshelf,Furniture,3983.62,5,19918.1,West,Net Banking,Diya
3475,2025-06-01 21:59:00,Study Table,Furniture,5745.15,1,5745.15,West,Net Banking,Vikram
3507,2025-06-02 09:06:00,Air Fryer,Appliances,6394.35,2,12788.7,West,Debit Card,Sneha
3498,2025-06-02 09:14:00,Running Shoes,Fashion,2930.31,2,5860.62,West,Credit Card,Vikram
3510,2025-06-02 11:48:00,Microwave Oven,Appliances,8766.3,1,8766.3,East,Net Banking,Diya
3505,2025-06-02 12:12:00,Air Fryer,Appliances,7088.89,3,21266.67,North,Cash,Rohan
3503,2025-06-02 13:10:00,Bookshelf,Furniture,3640.0,3,10920.0,North,Debit Card,Sneha
3511,2025-06-02 13:45:00,Bookshelf,Furniture,3622.2,1,3622.2,North,UPI,Sneha
3502,2025-06-02 13:50:00,Pen Pack,Stationery,97.53,1,97.53,West,Cash,Anjali
3495,2025-06-02 14:37:00,Microwave Oven,Appliances,9167.29,1,9167.29,East,Debit Card,Aarav
3500,2025-06-02 16:00:00,Study Table,Furniture,5359.63,1,5359.63,North,UPI,Karan
3504,2025-06-02 16:21:00,Bookshelf,Furniture,4292.14,1,4292.14,North,Net Banking,Anjali
3501,2025-06-02 18:16:00,Air Fryer,Appliances,6026.65,2,12053.3,South,UPI,Karan
3496,2025-06-02 18:43:00,Smartphone,Electronics,23120.58,1,23120.58,South,UPI,Anjali
3499,2025-06-02 19:08:00,Study Table,Furniture,5223.41,5,26117.05,North,Net Banking,Karan
3508,2025-06-02 19:27:00,Smartwatch,Electronics,6510.42,1,6510.42,South,Credit Card,Diya
3497,2025-06-02 20:02:00,Study Table,Furniture,5221.04,4,20884.16,East,UPI,Diya
3506,2025-06-02 21:25:00,Smartwatch,Electronics,6428.44,1,6428.44,West,Credit Card,Rohan
3509,2025-06-02 21:51:00,Headphones,Electronics,1860.86,1,1860.86,West,Cash,Anjali
3529,2025-06-03 09:02:00,Study Table,Furniture,5882.55,4,23530.2,North,Net Banking,Diya
3526,2025-06-03 09:51:00,Study Table,Furniture,5735.64,2,11471.28,North,Net Banking,Vikram
3523,2025-06-03 10:28:00,Coffee Maker,Appliances,3808.06,2,7616.12,West,Cash,Priya
3513,2025-06-03 10:30:00,Air Fryer,Appliances,7025.77,2,14051.54,West,Cash,Anjali
3516,2025-06-03 11:03:00,Smartphone,Electronics,23236.37,1,23236.37,South,Net Banking,Karan
3514,2025-06-03 11:36:00,T-Shirt,Fashion,740.46,4,2961.84,East,Cash,Aarav
3520,2025-06-03 13:03:00,Pen Pack,Stationery,95.06,3,285.18,North,Cash,Karan
3517,2025-06-03 14:14:00,Smartwatch,Electronics,6282.5,4,25130.0,West,Debit Card,Vikram
3528,2025-06-03 14:46:00,Backpack,Fashion,1977.96,5,9889.8,South,Debit Card,Priya
3521,2025-06-03 16:21:00,Office Chair,Furniture,7729.23,1,7729.23,South,Credit Card,Diya
3530,2025-06-03 17:18:00,Microwave Oven,Appliances,9133.4,1,9133.4,North,Cash,Sneha
3518,2025-06-03 17:22:00,Notebook Set,Stationery,262.63,1,262.63,South,Debit Card,Karan
3525,2025-06-03 17:24:00,Laptop,Electronics,51607.91,3,154823.73,South,UPI,Anjali
3534,2025-06-03 17:29:00,Smartwatch,Electronics,6172.38,1,6172.38,East,Net Banking,Vikram
3512,2025-06-03 17:40:00,Notebook Set,Stationery,272.83,2,545.66,West,UPI,Aarav
3532,2025-06-03 17:56:00,Laptop,Electronics,58584.37,1,58584.37,East,UPI,Anjali
3535,2025-06-03 18:33:00,Air Fryer,Appliances,6658.73,2,13317.46,South,Net Banking,Aarav
3531,2025-06-03 19:23:00,Headphones,Electronics,1911.54,1,1911.54,East,Debit Card,Vikram
3519,2025-06-03 19:35:00,T-Shirt,Fashion,747.97,1,747.97,South,Net Banking,Sneha
3524,2025-06-03 19:47:00,Smartwatch,Electronics,6197.4,2,12394.8,South,Cash,Rohan
3515,2025-06-03 20:26:00,Pen Pack,Stationery,106.04,1,106.04,East,Credit Card,Vikram
3522,2025-06-03 20:28:00,Smartphone,Electronics,23199.72,1,23199.72,East,Net Banking,Anjali
3527,2025-06-03 20:40:00,Smartwatch,Electronics,6392.04,1,6392.04,South,UPI,Vikram
3533,2025-06-03 21:35:00,Backpack,Fashion,1843.03,1,1843.03,North,UPI,Sneha
3542,2025-06-04 09:01:00,Laptop,Electronics,51536.26,1,51536.26,North,Net Banking,Vikram
3543,2025-06-04 09:32:00,Running Shoes,Fashion,3157.74,1,3157.74,West,Cash,Diya
3537,2025-06-04 10:55:00,Office Chair,Furniture,7315.26,1,7315.26,West,Debit Card,Rohan
3541,2025-06-04 11:09:00,Microwave Oven,Appliances,8632.73,4,34530.92,North,UPI,Diya
3552,2025-06-04 12:18:00,Microwave Oven,Appliances,7803.5,3,23410.5,North,Cash,Sneha
3544,2025-06-04 12:23:00,Laptop,Electronics,55525.15,3,166575.45,West,UPI,Karan
3549,2025-06-04 14:47:00,Study Table,Furniture,5849.11,1,5849.11,West,Cash,Diya
3550,2025-06-04 15:27:00,Study Table,Furniture,4971.5,2,9943.0,West,Cash,Karan
3551,2025-06-04 15:58:00,Smartphone,Electronics,22869.13,4,91476.52,East,Debit Card,Diya
3536,2025-06-04 16:06:00,Study Table,Furniture,5479.36,2,10958.72,East,Cash,Rohan
3546,2025-06-04 16:17:00,Backpack,Fashion,1803.72,1,1803.72,West,Net Banking,Rohan
3548,2025-06-04 16:53:00,Smartwatch,Electronics,6280.0,5,31400.0,West,Credit Card,Aarav
3545,2025-06-04 17:18:00,Laptop,Electronics,59589.96,1,59589.96,East,Credit Card,Diya
3538,2025-06-04 17:41:00,Office Chair,Furniture,6948.3,1,6948.3,South,Net Banking,Anjali
3540,2025-06-04 18:13:00,Laptop,Electronics,53810.87,3,161432.61,South,Net Banking,Aarav
3547,2025-06-04 18:20:00,Smartwatch,Electronics,5777.83,1,5777.83,North,UPI,Aarav
3539,2025-06-04 21:06:00,Headphones,Electronics,2008.59,1,2008.59,South,UPI,Anjali
3563,2025-06-05 10:34:00,Bookshelf,Furniture,4081.7,3,12245.1,South,Debit Card,Diya
3557,2025-06-05 14:51:00,Air Fryer,Appliances,6648.67,1,6648.67,West,Credit Card,Sneha
3558,2025-06-05 15:01:00,Running Shoes,Fashion,3420.09,2,6840.18,South,Credit Card,Aarav
3554,2025-06-05 15:26:00,Study Table,Furniture,5800.31,3,17400.93,South,Debit Card,Rohan
3556,2025-06-05 15:35:00,Air Fryer,Appliances,5870.05,1,5870.05,North,Cash,Anjali
3561,2025-06-05 16:23:00,Pen Pack,Stationery,92.78,1,92.78,East,Net Banking,Sneha
3560,2025-06-05 17:54:00,Bookshelf,Furniture,3611.75,5,18058.75,North,Net Banking,Sneha
3553,2025-06-05 18:17:00,Bookshelf,Furniture,4091.29,4,16365.16,West,UPI,Aarav
3555,2025-06-05 18:25:00,Bookshelf,Furniture,4027.44,2,8054.88,South,Cash,Anjali
3562,2025-06-05 20:05:00,Smartphone,Electronics,24802.85,1,24802.85,South,Cash,Karan
3559,2025-06-05 21:22:00,Smartphone,Electronics,23163.51,4,92654.04,West,Net Banking,Rohan
3577,2025-06-06 09:02:00,Laptop,Electronics,58528.97,1,58528.97,West,UPI,Vikram
3571,2025-06-06 09:03:00,Pen Pack,Stationery,104.42,3,313.26,North,Cash,Rohan
3576,2025-06-06 09:47:00,Study Table,Furniture,5154.52,1,5154.52,East,Credit Card,Anjali
3564,2025-06-06 11:38:00,Headphones,Electronics,1974.3,1,1974.3,West,Debit Card,Diya
3575,2025-06-06 11:54:00,Backpack,Fashion,1753.85,1,1753.85,West,UPI,Diya
3572,2025-06-06 12:05:00,Headphones,Electronics,2075.54,2,4151.08,South,Cash,Diya
3579,2025-06-06 12:51:00,T-Shirt,Fashion,833.82,2,1667.64,South,Net Banking,Anjali
3569,2025-06-06 13:03:00,Pen Pack,Stationery,104.08,1,104.08,West,Credit Card,Priya
3566,2025-06-06 13:23:00,Smartphone,Electronics,26616.54,1,26616.54,West,UPI,Sneha
3565,2025-06-06 13:46:00,Running Shoes,Fashion,2914.17,2,5828.34,East,Debit Card,Rohan
3580,2025-06-06 15:22:00,Bookshelf,Furniture,4074.48,2,8148.96,South,Net Banking,Karan
3581,2025-06-06 15:53:00,Office Chair,Furniture,8184.82,3,24554.46,North,Net Banking,Rohan
3570,2025-06-06 16:11:00,Notebook Set,Stationery,231.8,3,695.4,South,Net Banking,Sneha
3578,2025-06-06 16:16:00,Backpack,Fashion,1733.01,1,1733.01,North,Net Banking,Karan
3582,2025-06-06 17:05:00,Running Shoes,Fashion,3009.4,1,3009.4,South,UPI,Aarav
3574,2025-06-06 17:41:00,Smartphone,Electronics,22794.59,1,22794.59,North,UPI,Diya
3567,2025-06-06 18:09:00,Bookshelf,Furniture,4223.6,1,4223.6,South,Debit Card,Anjali
3568,2025-06-06 20:03:00,Notebook Set,Stationery,225.0,2,450.0,North,Cash,Priya
3583,2025-06-06 21:35:00,Office Chair,Furniture,7248.44,1,7248.44,West,Credit Card,Rohan
3573,2025-06-06 21:49:00,Bookshelf,Furniture,4353.28,2,8706.56,East,UPI,Anjali
3593,2025-06-07 10:56:00,Microwave Oven,Appliances,7696.85,5,38484.25,South,UPI,Diya
3587,2025-06-07 13:57:00,Backpack,Fashion,1817.26,5,9086.3,East,Net Banking,Priya
3589,2025-06-07 14:03:00,Pen Pack,Stationery,92.76,1,92.76,West,Cash,Karan
3592,2025-06-07 14:06:00,T-Shirt,Fashion,869.91,4,3479.64,North,Cash,Karan
3585,2025-06-07 14:55:00,T-Shirt,Fashion,842.23,3,2526.69,South,Cash,Aarav
3586,2025-06-07 15:02:00,Bookshelf,Furniture,4289.64,5,21448.2,West,Cash,Priya
3590,2025-06-07 18:21:00,Microwave Oven,Appliances,7735.21,1,7735.21,East,UPI,Sneha
3591,2025-06-07 20:52:00,Bookshelf,Furniture,3727.56,2,7455.12,North,Net Banking,Aarav
3588,2025-06-07 21:14:00,T-Shirt,Fashion,768.58,1,768.58,West,Debit Card,Vikram
3584,2025-06-07 21:50:00,Running Shoes,Fashion,3451.14,1,3451.14,East,Cash,Karan
3599,2025-06-08 09:05:00,Notebook Set,Stationery,245.88,3,737.64,East,UPI,Sneha
3603,2025-06-08 09:25:00,Coffee Maker,Appliances,3675.7,1,3675.7,East,Net Banking,Priya
3597,2025-06-08 09:57:00,Microwave Oven,Appliances,9248.84,2,18497.68,North,Credit Card,Rohan
3594,2025-06-08 10:38:00,Running Shoes,Fashion,3378.5,4,13514.0,North,Credit Card,Sneha
3602,2025-06-08 14:45:00,Running Shoes,Fashion,3260.77,1,3260.77,East,UPI,Priya
3600,2025-06-08 14:51:00,Smartwatch,Electronics,6435.39,4,25741.56,East,Cash,Sneha
3596,2025-06-08 14:58:00,Coffee Maker,Appliances,3166.66,2,6333.32,South,Debit Card,Karan
3601,2025-06-08 16:06:00,Laptop,Electronics,54318.68,1,54318.68,West,Credit Card,Rohan
3598,2025-06-08 18:22:00,Running Shoes,Fashion,3456.71,3,10370.13,North,UPI,Rohan
3595,2025-06-08 19:24:00,Air Fryer,Appliances,6233.41,4,24933.64,North,Credit Card,Rohan
3604,2025-06-08 20:57:00,Office Chair,Furniture,7909.29,1,7909.29,North,UPI,Karan
3608,2025-06-09 09:03:00,Headphones,Electronics,1818.28,1,1818.28,West,Cash,Aarav
3617,2025-06-09 09:47:00,Office Chair,Furniture,7246.54,1,7246.54,North,Net Banking,Aarav
3622,2025-06-09 10:10:00,Study Table,Furniture,5892.93,3,17678.79,West,Debit Card,Rohan
3606,2025-06-09 10:14:00,T-Shirt,Fashion,767.98,2,1535.96,East,Net Banking,Rohan
3614,2025-06-09 10:31:00,Headphones,Electronics,2053.15,3,6159.45,South,Cash,Sneha
3613,2025-06-09 11:21:00,Bookshelf,Furniture,3992.62,1,3992.62,East,UPI,Priya
3623,2025-06-09 12:26:00,Bookshelf,Furniture,3637.14,5,18185.7,South,UPI,Rohan
3611,2025-06-09 12:42:00,Microwave Oven,Appliances,8806.37,2,17612.74,South,Net Banking,Karan
3607,2025-06-09 12:58:00,T-Shirt,Fashion,777.47,3,2332.41,East,Net Banking,Sneha
3615,2025-06-09 13:06:00,Office Chair,Furniture,6945.01,1,6945.01,West,Net Banking,Karan
3612,2025-06-09 14:55:00,Office Chair,Furniture,7621.58,5,38107.9,South,UPI,Aarav
3605,2025-06-09 15:02:00,Headphones,Electronics,2175.08,4,8700.32,East,UPI,Diya
3620,2025-06-09 15:25:00,Headphones,Electronics,2154.56,1,2154.56,West,Credit Card,Rohan
3619,2025-06-09 15:32:00,Coffee Maker,Appliances,3685.01,2,7370.02,East,Credit Card,Aarav
3609,2025-06-09 17:03:00,Coffee Maker,Appliances,3163.46,2,6326.92,North,Net Banking,Vikram
3618,2025-06-09 19:02:00,Coffee Maker,Appliances,3776.52,1,3776.52,East,Credit Card,Aarav
3621,2025-06-09 19:21:00,Backpack,Fashion,1953.91,1,1953.91,West,Debit Card,Anjali
3616,2025-06-09 19:36:00,Headphones,Electronics,2032.85,2,4065.7,South,Credit Card,Priya
3610,2025-06-09 21:44:00,Microwave Oven,Appliances,8396.69,1,8396.69,South,Cash,Karan
3634,2025-06-10 09:03:00,Headphones,Electronics,2088.95,1,2088.95,South,Net Banking,Priya
3642,2025-06-10 09:22:00,Office Chair,Furniture,7343.81,1,7343.81,South,Cash,Anjali
3638,2025-06-10 09:40:00,Microwave Oven,Appliances,8716.41,1,8716.41,South,UPI,Karan
3633,2025-06-10 09:42:00,Study Table,Furniture,6007.59,1,6007.59,North,Net Banking,Rohan
3640,2025-06-10 10:15:00,Notebook Set,Stationery,271.52,2,543.04,East,Credit Card,Aarav
3641,2025-06-10 10:26:00,Pen Pack,Stationery,105.54,1,105.54,East,UPI,Vikram
3628,2025-06-10 10:32:00,Backpack,Fashion,1654.01,1,1654.01,West,Credit Card,Sneha
3643,2025-06-10 10:39:00,Running Shoes,Fashion,3107.75,4,12431.0,South,Credit Card,Diya
3626,2025-06-10 11:06:00,Headphones,Electronics,1875.62,2,3751.24,South,UPI,Sneha
3639,2025-06-10 11:08:00,Pen Pack,Stationery,104.29,1,104.29,West,Cash,Sneha
3632,2025-06-10 11:32:00,Smartphone,Electronics,25237.44,1,25237.44,West,Credit Card,Karan
3645,2025-06-10 11:37:00,Office Chair,Furniture,7317.18,2,14634.36,South,UPI,Aarav
3635,2025-06-10 12:08:00,Backpack,Fashion,1726.04,1,1726.04,South,UPI,Karan
3624,2025-06-10 13:29:00,Study Table,Furniture,5339.1,1,5339.1,West,UPI,Rohan
3636,2025-06-10 13:41:00,Smartphone,Electronics,23887.12,1,23887.12,South,Credit Card,Diya
3637,2025-06-10 14:36:00,Smartphone,Electronics,24607.3,5,123036.5,South,UPI,Rohan
3631,2025-06-10 14:58:00,Microwave Oven,Appliances,7735.58,5,38677.9,South,Cash,Priya
